player_year,MP_x,tchs,2P,3P,3PA,FTr,TS%_x,ORB,TRB,AST%,STL%,BLK%,3PAr,DWS,DBPM,dist,dfga,label
Tyler Hansbrough/2014-15,14.3,14.6419753086,2.9,0.0,0.2,0.8420000000000001,0.597,3.6,9.0,2.8,1.5,1.1,0.042,0.9,-0.5,0.930987654321,2.88888888889,6
Semaj Christon/2016-17,15.2,28.08,2.4,0.4,2.3,0.139,0.387,0.7,3.3,18.1,1.4,0.5,0.28300000000000003,0.8,-1.3,0.9310666666670001,1.13333333333,0
Tim Hardaway/2015-16,16.9,16.3472222222,2.7,2.0,5.9,0.21100000000000002,0.563,0.3,3.6,8.9,1.2,0.6,0.536,1.0,-1.2,0.931666666667,0.625,6
Jason Smith/2015-16,15.5,24.4482758621,7.3,0.1,0.5,0.133,0.513,1.6,6.7,8.6,1.4,4.6,0.032,1.4,0.6,0.931724137931,3.54022988506,3
Lance Stephenson/2015-16,19.9,20.4095238095,5.2,0.8,2.0,0.23399999999999999,0.5479999999999999,1.0,5.9,16.2,1.6,0.6,0.165,1.3,-0.3,0.931904761905,0.657142857143,12
Lou Amundson/2014-15,17.7,24.4428571429,4.2,0.0,0.0,0.341,0.442,3.6,10.3,12.2,1.2,4.6,0.004,0.9,2.0,0.933428571429,3.82857142857,3
Jahlil Okafor/2016-17,22.7,25.5,7.7,0.0,0.0,0.335,0.546,2.6,7.6,9.0,0.9,3.4,0.0,1.1,0.1,0.9335365853659999,3.7195121951199996,3
Cristiano Felicio/2016-17,15.8,19.4698795181,4.4,0.0,0.0,0.419,0.601,4.3,10.8,5.7,1.2,1.2,0.0,1.3,0.5,0.939156626506,3.09638554217,3
Noah Vonleh/2015-16,15.1,19.6483516484,3.3,0.3,1.4,0.183,0.47100000000000003,2.8,9.4,3.7,1.2,1.7,0.165,1.1,0.0,0.94,2.01098901099,3
Miles Plumlee/2014-15,16.4,19.2247191011,4.1,0.0,0.0,0.18100000000000002,0.536,3.4,9.6,4.2,1.7,4.3,0.0,1.7,2.5,0.9423595505619999,5.033707865169999,3
Aron Baynes/2016-17,15.5,14.536585365899999,4.4,0.0,0.0,0.337,0.57,3.4,10.3,3.9,0.7,2.8,0.0,1.5,1.1,0.944512195122,3.68292682927,6
James Ennis/2014-15,17.0,14.320987654300001,2.4,1.1,3.3,0.381,0.541,1.7,6.0,7.2,1.3,1.4,0.385,0.8,-0.6,0.9491358024690001,1.20987654321,6
Taurean WallerPrince/2016-17,16.6,17.238095238099998,3.0,1.2,3.7,0.33,0.513,0.9,5.8,8.4,2.2,2.4,0.358,1.5,1.5,0.9508333333329999,1.70238095238,6
Luke Babbitt/2016-17,15.7,21.756097561,0.9,2.9,7.1,0.053,0.563,0.4,4.8,4.8,1.0,0.8,0.747,1.0,-0.8,0.955853658537,1.8170731707299999,3
Malcolm Delaney/2016-17,17.1,30.528735632199997,3.4,0.7,3.2,0.24,0.456,0.3,3.6,23.1,1.5,0.1,0.284,1.3,-1.2,0.957701149425,0.551724137931,0
Nemanja Bjelica/2015-16,17.9,28.1923076923,2.1,1.6,4.2,0.23399999999999999,0.594,1.6,7.0,11.4,1.2,1.6,0.532,0.6,-0.2,0.959102564103,2.51282051282,12
Jusuf Nurkic/2014-15,17.8,23.102564102600002,5.6,0.0,0.1,0.345,0.483,4.1,12.5,7.3,2.4,4.8,0.005,1.8,3.1,0.960384615385,4.39743589744,3
Shelvin Mack/2015-16,20.3,33.265060241,4.9,1.3,4.3,0.147,0.507,0.4,4.4,30.6,1.7,0.2,0.301,1.2,-0.8,0.961325301205,0.614457831325,0
Richard Jefferson/2015-16,17.9,17.1652173913,2.1,1.8,4.7,0.27899999999999997,0.585,0.4,3.5,6.4,1.3,0.9,0.5539999999999999,1.3,-0.3,0.9624347826090001,1.0,6
Alex Abrines/2016-17,15.5,16.0365853659,1.4,3.2,8.4,0.14400000000000002,0.56,0.6,2.9,5.5,1.7,0.6,0.7240000000000001,0.9,-2.2,0.9625609756100001,1.13414634146,6
KJ McDaniels/2014-15,21.8,17.060606060599998,3.4,1.1,4.0,0.306,0.494,1.7,5.3,9.3,1.6,4.2,0.34600000000000003,1.5,1.1,0.962626262626,1.9797979797999998,3
Aron Baynes/2014-15,16.0,18.7857142857,5.9,0.0,0.1,0.318,0.618,3.5,10.2,4.9,0.7,1.5,0.012,1.6,-0.2,0.966547619048,4.05952380952,3
Patrick McCaw/2016-17,15.1,17.6263736264,2.2,1.4,4.1,0.151,0.54,0.7,3.4,9.0,1.4,1.1,0.502,1.2,-0.1,0.97,0.9560439560439999,6
Archie Goodwin/2015-16,19.5,28.9268292683,4.9,0.7,3.2,0.457,0.498,0.9,4.6,17.2,1.2,1.0,0.235,0.5,-1.7,0.97243902439,0.8780487804880001,12
Andre Miller/2014-15,15.5,37.5476190476,4.0,0.2,1.0,0.266,0.5479999999999999,1.1,4.4,34.5,1.3,0.4,0.11699999999999999,0.8,-1.8,0.975,0.619047619048,0
Bobby Portis/2015-16,17.8,24.6385542169,5.6,0.5,1.7,0.151,0.469,4.0,11.0,7.5,1.1,1.5,0.11900000000000001,1.3,-0.9,0.9756626506020001,2.77108433735,3
Aron Baynes/2015-16,15.2,17.4659090909,5.7,0.0,0.1,0.43,0.563,4.1,11.2,6.6,0.9,3.2,0.005,1.7,1.1,0.97625,4.69318181818,6
Donald Sloan/2014-15,20.9,35.1604938272,3.4,1.3,4.3,0.217,0.503,0.4,4.7,27.5,1.1,0.0,0.369,1.1,-1.0,0.9764197530859999,0.641975308642,7
Nik Stauskas/2014-15,15.4,15.634146341500001,1.9,1.5,4.8,0.21600000000000003,0.49200000000000005,0.4,2.8,9.0,0.9,1.2,0.503,0.2,-2.0,0.98,0.8780487804880001,6
Kevin Seraphin/2014-15,15.6,23.445652173899997,6.7,0.0,0.1,0.182,0.535,2.5,8.4,8.0,0.4,3.8,0.004,1.7,0.7,0.980869565217,3.9565217391300003,3
Tyler Ulis/2016-17,18.4,32.0,5.2,0.7,2.5,0.162,0.474,0.6,3.0,30.5,2.0,0.4,0.18100000000000002,0.4,-2.5,0.983333333333,0.58024691358,0
Darrell Arthur/2015-16,21.7,22.875,4.2,1.1,2.8,0.10800000000000001,0.514,2.0,7.0,10.0,1.8,2.6,0.239,1.3,0.8,0.98375,2.74038461538,3
Marcus Thornton/2015-16,18.2,21.0128205128,4.1,3.0,8.8,0.146,0.511,1.2,4.9,12.9,2.1,0.3,0.498,0.7,-2.9,0.985641025641,0.628205128205,12
Jonas Jerebko/2016-17,15.8,25.3195876289,2.0,1.3,3.8,0.141,0.537,1.8,8.0,8.1,1.0,1.1,0.496,1.3,0.3,0.9856701030930001,2.0103092783500003,3
Marreese Speights/2016-17,15.7,28.715909090900002,3.9,2.9,7.8,0.25,0.584,2.5,10.4,8.1,0.9,2.6,0.505,1.7,-0.8,0.9935227272730001,3.8636363636400004,3
Ryan Kelly/2014-15,23.7,19.987804878,1.7,1.3,3.9,0.307,0.473,0.4,4.3,10.9,1.2,1.6,0.434,0.3,-0.8,1.00109756098,1.5487804878,3
Jeremy Lamb/2015-16,18.6,20.6444444444,5.1,1.6,5.3,0.17300000000000001,0.529,1.3,7.4,10.9,1.7,2.0,0.355,1.8,0.1,1.00233333333,1.0,3
Carl Landry/2014-15,17.0,21.3076923077,5.7,0.0,0.0,0.40700000000000003,0.578,3.0,8.1,3.6,0.6,1.1,0.0,0.5,-2.6,1.0066666666700002,2.2820512820500003,3
Troy Daniels/2016-17,17.7,18.465116279100002,1.4,4.2,10.8,0.109,0.531,0.6,3.0,6.6,0.9,0.3,0.7170000000000001,0.8,-3.4,1.00802325581,1.1279069767399998,6
Nene Hilario/2016-17,17.9,23.351648351599998,7.3,0.1,0.3,0.496,0.63,2.9,8.4,8.6,2.2,2.7,0.023,1.6,0.9,1.0121978022,3.3736263736299996,3
Jordan Hill/2015-16,20.7,29.0396039604,6.6,0.0,0.0,0.228,0.534,3.7,10.7,9.5,1.2,2.0,0.002,2.3,0.9,1.01603960396,3.87128712871,5
Shawne Williams/2014-15,17.3,24.0666666667,1.9,2.1,5.9,0.133,0.537,1.2,5.5,6.5,1.2,1.6,0.593,0.8,-0.8,1.01613333333,2.56,3
Shabazz Napier/2014-15,19.8,33.2608695652,1.6,1.5,4.2,0.24600000000000002,0.517,0.6,4.0,19.9,2.1,0.3,0.518,0.8,-0.6,1.0165217391299999,0.68115942029,7
Nemanja Bjelica/2016-17,18.3,27.2592592593,2.9,1.7,5.4,0.171,0.526,1.7,7.4,9.6,1.7,1.4,0.49700000000000005,0.9,-0.4,1.01888888889,2.4320987654299997,3
Jon Leuer/2015-16,18.7,26.9555555556,5.2,1.2,3.2,0.217,0.555,2.2,10.7,9.6,1.5,2.0,0.23600000000000002,1.3,0.3,1.01977777778,3.16666666667,3
Tim Duncan/2015-16,25.2,28.7090909091,5.0,0.0,0.0,0.297,0.523,2.7,10.5,15.3,1.6,3.9,0.005,3.6,5.0,1.0199090909100001,4.45454545455,5
Michael Beasley/2016-17,16.7,24.0149253731,7.6,0.7,1.7,0.259,0.584,1.5,7.4,9.9,1.5,2.5,0.106,1.0,-1.1,1.02,2.13432835821,3
Tarik Black/2016-17,16.3,22.4054054054,4.9,0.0,0.1,0.371,0.56,4.7,11.3,5.3,1.3,3.3,0.006999999999999999,0.9,0.2,1.0217567567599999,3.2027027027,3
Tony Allen/2015-16,25.3,18.0517241379,4.4,0.3,0.9,0.294,0.505,2.3,6.6,6.9,3.5,1.0,0.09,1.9,1.4,1.02827586207,0.801724137931,3
Brandon Knight/2016-17,21.1,29.3125,5.2,1.4,4.4,0.293,0.502,0.8,3.7,17.8,1.1,0.4,0.265,0.2,-3.0,1.034125,0.6125,7
Kyle O'Quinn/2016-17,15.6,29.7,6.2,0.1,0.5,0.201,0.552,4.6,12.9,14.8,1.5,6.9,0.040999999999999995,1.8,3.7,1.03575,5.1375,12
Joe Ingles/2015-16,15.3,25.292682926799998,1.2,2.3,6.1,0.062,0.5720000000000001,0.6,4.4,12.1,2.3,0.3,0.722,1.6,0.4,1.0359756097600001,0.756097560976,12
Richard Jefferson/2014-15,16.8,21.275862069000002,2.3,1.9,4.5,0.35200000000000004,0.5770000000000001,0.7,5.3,7.0,1.3,0.7,0.478,0.9,-0.5,1.0393103448299998,1.6551724137900001,3
Spencer Hawes/2014-15,17.5,27.8850574713,3.1,1.6,5.0,0.16399999999999998,0.478,0.8,7.3,10.0,1.0,3.4,0.424,1.5,1.0,1.0393103448299998,3.35632183908,3
Tyson Chandler/2015-16,24.5,27.56,4.1,0.0,0.0,0.545,0.606,3.9,12.8,6.0,1.1,2.2,0.003,1.6,1.3,1.0422,3.44,5
Ian Clark/2016-17,14.8,23.9166666667,4.7,1.9,5.2,0.134,0.575,0.7,3.9,11.2,1.7,0.6,0.376,1.3,-1.4,1.0447916666700001,0.520833333333,12
Timofey Mozgov/2016-17,20.4,20.2837837838,5.5,0.0,0.0,0.23800000000000002,0.5529999999999999,3.4,8.6,5.9,0.7,2.3,0.003,0.4,-0.8,1.05108108108,3.25675675676,3
Kyle Anderson/2015-16,16.0,25.4193548387,3.6,0.3,1.1,0.281,0.528,0.7,7.1,13.7,2.5,1.8,0.125,2.8,3.7,1.05333333333,1.06451612903,12
Tayshaun Prince/2015-16,19.0,16.1758241758,2.4,0.1,0.6,0.083,0.466,0.8,3.6,7.0,1.2,0.7,0.1,0.3,-0.2,1.0538461538500001,1.20879120879,6
Dewayne Dedmon/2016-17,17.5,20.9555555556,4.4,0.0,0.0,0.359,0.645,3.5,13.4,4.8,1.4,3.7,0.0,3.0,3.2,1.0586666666700002,3.51111111111,3
Mike Scott/2015-16,15.3,23.0777777778,3.6,1.9,5.0,0.168,0.575,1.7,6.5,10.5,1.1,1.2,0.42,1.5,-0.4,1.06,1.65555555556,12
Quincy Acy/2015-16,14.8,19.3,4.1,0.8,2.0,0.318,0.629,2.7,7.7,4.4,1.6,2.2,0.22899999999999998,0.7,0.0,1.06,2.2,3
Terrence Jones/2015-16,20.9,25.1014492754,4.9,0.9,2.7,0.316,0.519,2.1,7.3,6.3,1.1,3.1,0.215,0.7,-1.0,1.06144927536,3.1304347826099996,3
Jonas Jerebko/2014-15,16.4,25.6022727273,3.4,1.6,4.1,0.174,0.5489999999999999,2.7,8.3,9.0,1.9,1.1,0.369,1.4,0.4,1.06215909091,2.35227272727,3
JaKarr Sampson/2014-15,15.3,21.4875,3.7,1.0,4.0,0.272,0.498,1.1,5.2,12.0,1.7,1.9,0.36700000000000005,1.1,-0.4,1.063625,1.8625,12
Corey Brewer/2016-17,15.6,16.5061728395,3.4,0.8,3.3,0.195,0.491,0.9,4.7,10.7,2.3,1.2,0.33899999999999997,1.2,0.2,1.06456790123,1.12345679012,6
Justin Hamilton/2016-17,18.4,24.8461538462,3.6,1.7,5.5,0.13699999999999998,0.55,2.2,8.0,7.3,1.2,2.8,0.478,1.0,0.2,1.06474358974,4.115384615380001,3
Justin Anderson/2016-17,16.4,26.475609756100003,3.8,1.7,5.7,0.294,0.537,2.0,7.2,8.8,1.7,1.6,0.442,1.3,-0.3,1.06658536585,1.4512195122,3
JaKarr Sampson/2015-16,15.9,16.975,3.9,0.4,2.0,0.385,0.504,1.4,5.9,6.2,1.0,2.2,0.19899999999999998,0.6,-0.8,1.066875,1.875,6
Nick Collison/2014-15,16.7,28.7837837838,2.9,0.5,2.0,0.257,0.485,2.9,8.2,11.6,1.6,1.8,0.237,1.2,1.2,1.07013513514,2.87837837838,12
Luc Mbah a Moute/2015-16,17.0,13.078651685399999,2.3,0.4,1.1,0.275,0.498,1.7,4.8,3.3,1.7,1.2,0.193,1.3,1.5,1.07112359551,1.4943820224700002,6
Chase Budinger/2014-15,19.2,20.512195122,3.3,1.5,4.0,0.20800000000000002,0.537,0.9,5.5,8.0,1.7,0.6,0.36700000000000005,0.2,-1.9,1.07195121951,1.59756097561,3
Thabo Sefolosha/2015-16,23.4,24.1162790698,3.0,0.9,2.5,0.266,0.578,1.1,6.8,8.8,2.4,1.7,0.33299999999999996,3.2,2.8,1.0720155038799999,1.31782945736,3
Vince Carter/2014-15,16.5,25.2,2.2,2.3,7.7,0.14,0.445,0.9,4.4,11.1,2.1,1.1,0.5710000000000001,1.4,-0.3,1.074,1.2375,12
Devin Harris/2016-17,16.7,27.6212121212,2.6,1.9,5.9,0.37799999999999995,0.5489999999999999,0.4,4.2,20.0,2.1,0.6,0.519,1.1,-0.3,1.0774242424200002,0.878787878788,0
Tarik Black/2014-15,19.0,22.0789473684,4.7,0.0,0.0,0.43200000000000005,0.583,4.3,11.1,5.6,0.8,1.6,0.004,0.9,-0.6,1.07815789474,3.2368421052599996,3
Ty Lawson/2015-16,21.4,30.8265306122,2.6,0.9,2.8,0.243,0.47600000000000003,0.7,3.1,24.6,1.9,0.4,0.305,0.7,-2.0,1.0788775510200002,0.714285714286,7
Nene Hilario/2015-16,19.2,27.5970149254,6.9,0.0,0.1,0.48200000000000004,0.564,1.7,8.5,14.1,2.4,1.9,0.008,1.6,1.8,1.08044776119,3.5223880597000004,12
Channing Frye/2016-17,18.9,29.559139784899997,2.6,3.5,8.6,0.142,0.612,1.0,7.5,4.9,1.2,2.1,0.644,1.4,-1.5,1.08311827957,4.27956989247,5
Ian Mahinmi/2014-15,18.8,21.647887323899997,3.7,0.0,0.0,0.48100000000000004,0.516,3.3,11.2,4.4,1.3,3.1,0.0,2.0,2.6,1.0847887323899998,4.661971830990001,3
Mike Scott/2014-15,16.5,25.470588235300003,4.3,2.1,6.2,0.17,0.5429999999999999,1.4,6.4,10.9,1.1,0.2,0.424,1.1,-2.1,1.08576470588,1.6,12
Ramon Sessions/2016-17,16.2,33.8163265306,3.5,0.9,2.8,0.449,0.495,0.5,3.2,24.2,1.6,0.3,0.23600000000000002,0.6,-2.3,1.08816326531,0.6938775510199999,7
Lavoy Allen/2015-16,20.2,26.1553398058,4.3,0.0,0.0,0.19699999999999998,0.532,3.6,9.5,7.1,0.8,2.1,0.0,2.1,1.4,1.0884466019399999,2.66990291262,3
Richaun Holmes/2016-17,20.9,26.368421052600002,6.1,0.8,2.3,0.25,0.611,2.8,9.4,8.3,1.7,3.7,0.187,1.6,1.5,1.0914473684200001,4.30263157895,5
Chris Bosh/2015-16,33.5,33.2549019608,5.6,1.6,4.5,0.349,0.5710000000000001,1.0,7.9,12.1,1.0,1.5,0.289,2.3,-0.3,1.09392156863,2.6470588235299997,11
Anthony Tolliver/2015-16,18.6,25.686046511599997,0.8,2.6,7.3,0.142,0.5429999999999999,1.0,6.1,5.6,1.0,0.9,0.8190000000000001,1.3,0.0,1.10337209302,1.9534883720900003,3
Dante Exum/2016-17,18.6,26.752941176500002,3.3,1.3,4.4,0.201,0.521,0.9,3.9,14.2,0.9,0.8,0.41,1.3,-0.5,1.10729411765,1.05882352941,12
Andrew Bogut/2015-16,20.7,31.3980582524,4.3,0.0,0.0,0.179,0.623,3.0,12.2,14.8,1.1,5.8,0.004,2.9,5.1,1.1084466019399999,5.1067961165,5
Corey Brewer/2015-16,20.4,17.9391304348,3.3,1.3,4.8,0.254,0.48100000000000004,0.9,4.3,10.0,2.5,0.9,0.406,1.2,-1.0,1.1094782608700002,1.21739130435,6
Ben McLemore/2016-17,19.3,20.5769230769,3.5,2.0,5.2,0.222,0.5379999999999999,0.6,4.0,6.9,1.2,0.5,0.406,0.5,-2.7,1.10961538462,0.8589743589740001,3
Jerian Grant/2015-16,16.6,36.0243902439,3.8,0.6,2.8,0.315,0.479,0.7,4.1,21.8,2.0,0.6,0.256,1.0,-1.1,1.10975609756,1.28048780488,7
Tony Snell/2015-16,20.3,16.3734939759,1.9,1.5,4.3,0.09699999999999999,0.478,0.5,5.5,6.9,0.6,1.0,0.457,1.0,-0.7,1.11048192771,1.42168674699,6
Chris Kaman/2014-15,18.9,28.0588235294,7.3,0.0,0.0,0.18600000000000003,0.537,3.8,12.5,7.8,0.7,2.8,0.0,2.2,1.1,1.11188235294,5.56470588235,5
Kosta Koufos/2014-15,16.6,23.934782608699997,4.9,0.0,0.0,0.237,0.53,3.2,11.4,4.3,1.1,3.9,0.0,2.5,1.9,1.1122826087,3.9782608695699997,3
Boris Diaw/2016-17,17.6,32.5581395349,3.5,0.6,2.3,0.107,0.494,1.3,4.4,20.3,0.7,0.6,0.248,1.2,-0.2,1.1160465116299998,1.88372093023,7
Jeremy Lamb/2016-17,18.4,23.4583333333,5.8,1.3,4.6,0.263,0.55,0.9,8.3,11.3,1.2,1.8,0.297,1.3,-0.8,1.1169444444399999,1.55555555556,3
Jonas Jerebko/2015-16,15.1,27.294117647100002,2.3,1.3,3.3,0.273,0.531,2.4,8.8,7.4,0.8,1.6,0.37799999999999995,1.5,0.4,1.12,2.0941176470599996,3
Randy Foye/2015-16,20.3,25.5315315315,2.1,1.6,5.5,0.154,0.461,0.5,3.4,14.1,1.2,1.4,0.519,0.9,-1.3,1.12234234234,1.02702702703,12
Amar'e Stoudemire/2014-15,21.1,28.92,7.9,0.0,0.1,0.38,0.595,3.2,9.5,6.8,1.2,2.5,0.008,1.0,-1.3,1.1241333333299999,4.94666666667,5
Kosta Koufos/2015-16,19.0,20.6041666667,5.7,0.0,0.0,0.23399999999999999,0.54,4.1,10.3,3.3,1.3,3.8,0.0,1.4,0.4,1.12458333333,4.26041666667,3
Chris Andersen/2014-15,18.9,22.4029850746,3.7,0.1,0.4,0.551,0.622,2.4,9.5,6.1,1.2,4.6,0.063,1.5,2.3,1.12611940299,5.23880597015,3
Ian Mahinmi/2015-16,25.6,26.883333333299998,5.2,0.0,0.0,0.502,0.603,2.7,10.1,8.9,1.8,3.3,0.0,3.3,3.3,1.12975,4.26666666667,5
John Henson/2014-15,18.3,21.975609756100003,5.7,0.0,0.0,0.396,0.578,3.6,9.1,7.8,1.2,9.3,0.0,2.4,4.6,1.1309756097600001,6.207317073169999,3
Dwight Powell/2016-17,17.3,24.475609756100003,4.7,0.6,2.0,0.374,0.588,2.5,8.3,6.1,2.4,2.6,0.196,1.9,1.9,1.1325609756100001,2.90243902439,3
Terry Rozier/2016-17,17.1,32.6868686869,2.7,1.6,5.1,0.161,0.466,1.1,6.5,15.2,1.8,0.7,0.436,1.4,0.0,1.13333333333,0.8989898989899999,7
Bismack Biyombo/2014-15,19.4,14.2297297297,2.9,0.0,0.0,0.941,0.578,4.6,11.8,2.0,0.7,6.3,0.0,2.2,2.8,1.13391891892,3.9054054054100003,6
Randy Foye/2016-17,18.6,27.315789473699997,1.4,1.9,5.7,0.19399999999999998,0.506,0.3,4.3,15.2,1.3,0.5,0.625,0.7,-1.0,1.13802631579,1.1710526315799998,12
Pablo Prigioni/2014-15,17.9,33.4848484848,1.0,1.7,5.0,0.18,0.557,0.9,3.6,21.5,3.4,0.1,0.728,1.0,-0.5,1.14828282828,0.8989898989899999,7
Noah Vonleh/2016-17,17.1,21.964705882399997,3.5,0.2,0.6,0.348,0.525,3.7,11.0,3.4,1.2,1.7,0.07400000000000001,1.2,-0.3,1.14847058824,2.6588235294099998,3
Toney Douglas/2015-16,20.7,30.011764705900003,2.9,2.3,5.8,0.222,0.5429999999999999,0.7,4.1,19.1,2.8,0.3,0.456,0.9,-0.9,1.1509411764700002,0.576470588235,7
Patty Mills/2015-16,20.5,33.5793650794,3.0,2.7,6.9,0.095,0.541,0.6,3.4,20.1,1.8,0.3,0.523,2.6,-0.4,1.1534126984100002,0.547619047619,7
Andrew Harrison/2016-17,20.5,38.1976744186,1.8,1.1,3.8,0.539,0.47700000000000004,0.6,3.3,20.0,1.9,1.3,0.433,1.5,0.0,1.15639534884,1.10465116279,7
Rasual Butler/2014-15,20.1,20.1413043478,3.0,2.2,5.6,0.13,0.531,0.6,4.7,6.5,1.0,1.2,0.455,1.6,-0.8,1.1588043478299999,1.1956521739100001,3
Manu Ginobili/2016-17,18.7,28.7303370787,2.3,2.5,6.3,0.244,0.532,0.8,4.4,20.8,3.2,1.0,0.517,2.4,1.4,1.16033707865,0.865168539326,7
Brian Roberts/2014-15,18.5,37.0853658537,3.1,1.7,5.2,0.16399999999999998,0.495,0.4,3.0,20.3,1.3,0.4,0.42700000000000005,1.2,-1.7,1.1637804878,0.59756097561,7
Tony Snell/2014-15,19.6,18.5684210526,2.2,1.9,5.0,0.14800000000000002,0.55,0.8,4.5,6.8,1.2,0.6,0.531,1.2,-0.9,1.1640000000000001,1.1052631578899998,3
Shelvin Mack/2016-17,21.9,36.65,4.0,1.1,3.6,0.20199999999999999,0.518,0.6,3.8,20.4,1.8,0.2,0.315,1.5,-0.1,1.1665,1.1375,7
Amir Johnson/2016-17,20.1,26.5204081633,4.2,0.6,1.5,0.27,0.628,2.6,8.2,13.0,1.6,3.2,0.17800000000000002,2.1,2.4,1.1688775510200002,4.37755102041,12
Richard Jefferson/2016-17,20.4,23.808080808099998,2.0,1.4,4.1,0.315,0.574,0.6,4.5,6.6,0.8,0.5,0.542,0.8,-1.0,1.17292929293,1.77777777778,3
Derrick Williams/2015-16,17.9,31.548780487800002,5.3,1.1,3.8,0.45299999999999996,0.55,1.2,7.4,8.9,1.0,0.5,0.265,1.2,-2.4,1.17573170732,1.0487804878,5
Mike Muscala/2016-17,17.7,25.839506172800004,3.6,1.3,3.2,0.19,0.596,2.2,7.0,11.9,1.2,2.8,0.326,1.6,1.5,1.1772839506200001,3.3827160493799995,12
Trey Lyles/2015-16,17.3,33.7195121951,3.7,1.3,3.3,0.188,0.517,1.5,7.8,7.1,1.0,1.1,0.294,1.7,-0.4,1.18036585366,2.81707317073,5
PJ Hairston/2015-16,19.9,17.2658227848,2.1,1.9,6.6,0.157,0.47,0.7,4.8,4.4,1.2,0.7,0.591,1.1,-1.5,1.18088607595,1.2025316455700001,3
Ersan Ilyasova/2014-15,22.7,28.6785714286,5.2,2.0,5.2,0.192,0.5539999999999999,2.2,7.6,7.4,1.4,1.2,0.341,1.7,-1.4,1.18130952381,3.2619047619,5
Timothe LuwawuCabarrot/2016-17,17.2,20.4691358025,2.9,1.5,4.9,0.341,0.536,0.8,4.5,9.6,1.3,0.7,0.446,0.8,-1.2,1.18197530864,1.43209876543,6
Jaylen Brown/2016-17,17.2,20.625,3.9,1.2,3.6,0.293,0.539,1.2,5.9,7.2,1.3,1.1,0.319,1.3,-0.9,1.1821875,1.17708333333,3
Kris Dunn/2016-17,17.1,32.5180722892,2.6,0.6,2.0,0.188,0.43200000000000005,0.6,4.5,19.4,3.0,2.3,0.233,1.3,1.5,1.1828915662700001,1.43373493976,7
Dwyane Wade/2015-16,30.5,33.8300653595,8.5,0.1,0.7,0.34299999999999997,0.517,1.3,4.8,27.4,1.8,1.4,0.037000000000000005,2.6,-0.1,1.1855555555600001,1.0130718954200002,7
Gerald Green/2015-16,22.6,19.0204081633,3.4,1.9,6.0,0.157,0.491,0.6,3.8,5.6,1.3,0.9,0.44299999999999995,1.4,-1.8,1.18683673469,1.1122448979600001,3
Terrence Jones/2016-17,23.5,29.028571428600003,6.0,0.5,2.1,0.34600000000000003,0.516,1.8,8.7,7.3,1.5,3.5,0.153,1.9,1.3,1.18771428571,3.32857142857,5
Zach Randolph/2015-16,29.6,32.1034482759,7.6,0.1,0.5,0.23800000000000002,0.519,3.2,9.4,12.9,1.1,0.6,0.028999999999999998,1.5,-1.1,1.19181034483,3.51724137931,11
Trey Burke/2015-16,21.3,39.3048780488,4.6,2.3,6.7,0.129,0.507,0.5,3.0,19.7,1.4,0.4,0.40399999999999997,1.2,-2.5,1.1926829268299999,0.829268292683,7
Jared Dudley/2016-17,21.3,38.5256410256,2.1,2.0,5.4,0.188,0.579,0.8,5.9,12.5,1.5,0.9,0.5870000000000001,0.7,-0.1,1.19358974359,2.55128205128,7
Donald Sloan/2015-16,21.6,40.4074074074,3.2,1.0,2.7,0.297,0.536,0.5,4.7,30.0,1.2,0.2,0.28300000000000003,0.3,-2.1,1.1941975308600001,0.901234567901,9
Jason Terry/2016-17,18.4,20.0,0.8,1.9,4.5,0.11900000000000001,0.6,0.4,2.8,9.9,1.7,1.3,0.7040000000000001,0.9,-0.6,1.19529411765,0.8823529411759999,6
James Johnson/2014-15,19.6,21.886075949400002,6.0,0.3,1.3,0.252,0.617,1.6,6.8,11.4,2.0,4.1,0.126,1.6,2.0,1.1955696202500001,2.29113924051,3
Henry Sims/2014-15,19.2,35.7926829268,6.0,0.1,0.6,0.273,0.521,3.1,9.2,10.7,1.4,1.7,0.044000000000000004,1.5,-0.1,1.1962195122,3.5487804877999998,5
Roy Hibbert/2015-16,23.2,22.8857142857,3.5,0.0,0.0,0.353,0.507,2.5,7.6,8.0,0.9,4.6,0.005,1.0,1.9,1.1970476190500001,4.4,3
Rodney Stuckey/2015-16,22.0,29.480519480500003,4.6,0.6,2.3,0.35700000000000004,0.504,0.5,4.4,17.2,1.7,0.5,0.187,1.5,-0.3,1.1972727272700001,0.961038961039,12
Kosta Koufos/2016-17,20.0,24.7037037037,5.5,0.0,0.0,0.158,0.56,3.0,10.2,5.3,1.3,3.1,0.003,1.4,0.7,1.19962962963,3.0,3
CJ McCollum/2014-15,15.7,22.4109589041,3.8,2.0,5.1,0.2,0.534,0.5,3.4,10.3,2.3,0.6,0.381,1.1,-0.3,1.2004109589,0.972602739726,12
Andre Roberson/2014-15,19.2,18.5365853659,2.0,0.6,2.4,0.239,0.513,1.7,7.1,7.4,2.1,1.8,0.423,1.6,2.1,1.2009756097600002,1.4634146341499998,3
Zaza Pachulia/2016-17,18.1,29.0,4.7,0.0,0.1,0.41,0.588,4.0,11.6,13.6,2.2,2.0,0.006999999999999999,2.5,3.0,1.20130952381,4.88095238095,5
